transaction_item_id,transaction_id,product_id,quantity,price
TI00000532,TXN0000182,PROD00107,1,75800.0
TI00000533,TXN0000182,PROD00176,3,168200.0
TI00000534,TXN0000182,PROD00081,2,41700.0
TI00000535,TXN0000183,PROD00151,2,116700.0
TI00000536,TXN0000183,PROD00140,2,10502400.0
TI00000537,TXN0000183,PROD00155,3,277300.0
TI00000538,TXN0000184,PROD00048,2,88700.0
TI00000539,TXN0000185,PROD00110,3,130700.0
TI00000540,TXN0000186,PROD00066,1,162000.0
TI00000541,TXN0000186,PROD00002,2,1365600.0
TI00000542,TXN0000186,PROD00085,3,262600.0
TI00000543,TXN0000186,PROD00120,1,283500.0
TI00000544,TXN0000186,PROD00040,3,3685900.0
TI00000545,TXN0000187,PROD00019,2,353800.0
TI00000546,TXN0000187,PROD00082,2,435600.0
TI00000547,TXN0000187,PROD00135,1,495100.0
TI00000548,TXN0000188,PROD00140,3,10502400.0
TI00000549,TXN0000188,PROD00138,2,57200.0
TI00000550,TXN0000188,PROD00104,2,179700.0
TI00000551,TXN0000188,PROD00024,3,595000.0
TI00000552,TXN0000189,PROD00136,1,787800.0
TI00000553,TXN0000189,PROD00122,3,2205900.0
TI00000554,TXN0000189,PROD00144,4,2659900.0
TI00000555,TXN0000189,PROD00167,2,79900.0
TI00000556,TXN0000189,PROD00003,2,623300.0
TI00000557,TXN0000190,PROD00030,3,10909100.0
TI00000558,TXN0000190,PROD00099,1,497200.0
TI00000559,TXN0000190,PROD00066,3,162000.0
TI00000560,TXN0000190,PROD00139,4,621000.0
TI00000561,TXN0000191,PROD00167,1,79900.0
TI00000562,TXN0000191,PROD00050,1,134700.0
TI00000563,TXN0000191,PROD00083,2,6771700.0
TI00000564,TXN0000192,PROD00161,1,231200.0
TI00000565,TXN0000193,PROD00176,1,168200.0
TI00000566,TXN0000193,PROD00109,2,3001900.0
TI00000567,TXN0000194,PROD00176,2,168200.0
TI00000568,TXN0000195,PROD00014,2,2104400.0
TI00000569,TXN0000196,PROD00059,4,3249400.0
TI00000570,TXN0000196,PROD00067,4,1694500.0
TI00000571,TXN0000196,PROD00105,3,76100.0
TI00000572,TXN0000196,PROD00100,1,546800.0
TI00000573,TXN0000196,PROD00116,4,561100.0
TI00000574,TXN0000197,PROD00165,1,242000.0
TI00000575,TXN0000198,PROD00092,1,198900.0
TI00000576,TXN0000199,PROD00098,4,66400.0
TI00000577,TXN0000199,PROD00102,2,171600.0
TI00000578,TXN0000199,PROD00170,2,806200.0
TI00000579,TXN0000199,PROD00008,2,86100.0
TI00000580,TXN0000200,PROD00163,3,337100.0
TI00000581,TXN0000200,PROD00037,1,718700.0
TI00000582,TXN0000200,PROD00077,2,37900.0
TI00000583,TXN0000201,PROD00147,4,229500.0
TI00000584,TXN0000202,PROD00079,2,31800.0
TI00000585,TXN0000203,PROD00166,2,120600.0
TI00000586,TXN0000203,PROD00132,2,6814300.0
TI00000587,TXN0000203,PROD00037,3,718700.0
TI00000588,TXN0000203,PROD00042,2,110400.0
TI00000589,TXN0000204,PROD00019,1,353800.0
TI00000590,TXN0000204,PROD00075,2,382900.0
TI00000591,TXN0000204,PROD00172,4,162600.0
TI00000592,TXN0000204,PROD00018,3,2056700.0
TI00000593,TXN0000204,PROD00065,3,846500.0
TI00000594,TXN0000205,PROD00018,3,2056700.0
TI00000595,TXN0000205,PROD00050,3,134700.0
TI00000596,TXN0000205,PROD00082,2,435600.0
TI00000597,TXN0000205,PROD00125,3,716900.0
TI00000598,TXN0000205,PROD00116,3,561100.0
TI00000599,TXN0000206,PROD00081,2,41700.0
TI00000600,TXN0000207,PROD00035,4,3271400.0
TI00000601,TXN0000207,PROD00174,4,71600.0
TI00000602,TXN0000207,PROD00085,4,262600.0
TI00000603,TXN0000208,PROD00142,1,324600.0
TI00000604,TXN0000208,PROD00028,3,497400.0
TI00000605,TXN0000208,PROD00045,2,75500.0
TI00000606,TXN0000208,PROD00166,2,120600.0
TI00000607,TXN0000209,PROD00162,2,532200.0
TI00000608,TXN0000209,PROD00008,1,86100.0
TI00000609,TXN0000209,PROD00149,3,370000.0
TI00000610,TXN0000209,PROD00104,4,179700.0
TI00000611,TXN0000209,PROD00152,2,170900.0
TI00000612,TXN0000210,PROD00129,3,67800.0
TI00000613,TXN0000210,PROD00131,1,2828000.0
TI00000614,TXN0000210,PROD00024,2,595000.0
TI00000615,TXN0000210,PROD00102,2,171600.0
TI00000616,TXN0000211,PROD00046,2,314500.0
TI00000617,TXN0000211,PROD00145,4,626300.0
TI00000618,TXN0000212,PROD00060,2,218600.0
TI00000619,TXN0000212,PROD00017,1,61400.0
TI00000620,TXN0000212,PROD00068,2,189500.0
TI00000621,TXN0000212,PROD00095,3,428500.0
TI00000622,TXN0000213,PROD00012,1,744700.0
TI00000623,TXN0000213,PROD00011,3,810900.0
TI00000624,TXN0000213,PROD00167,3,79900.0
TI00000625,TXN0000213,PROD00083,2,6771700.0
TI00000626,TXN0000214,PROD00094,3,365200.0
TI00000627,TXN0000214,PROD00151,4,116700.0
TI00000628,TXN0000214,PROD00168,2,54200.0
TI00000629,TXN0000214,PROD00020,4,176500.0
TI00000630,TXN0000215,PROD00002,2,1365600.0
TI00000631,TXN0000215,PROD00129,1,67800.0
TI00000632,TXN0000215,PROD00036,3,11966500.0
TI00000633,TXN0000215,PROD00113,2,4916800.0
TI00000634,TXN0000215,PROD00043,2,223400.0
TI00000635,TXN0000216,PROD00107,1,75800.0
TI00000636,TXN0000216,PROD00085,4,262600.0
TI00000637,TXN0000217,PROD00152,4,170900.0
TI00000638,TXN0000217,PROD00042,1,110400.0
TI00000639,TXN0000218,PROD00147,2,229500.0
TI00000640,TXN0000218,PROD00152,2,170900.0
TI00000641,TXN0000219,PROD00038,4,3280700.0
TI00000642,TXN0000219,PROD00015,1,327100.0
TI00000643,TXN0000219,PROD00043,3,223400.0
TI00000644,TXN0000219,PROD00067,1,1694500.0
TI00000645,TXN0000219,PROD00047,2,165600.0
TI00000646,TXN0000220,PROD00057,2,2101600.0
TI00000647,TXN0000220,PROD00106,2,610900.0
TI00000648,TXN0000221,PROD00176,4,168200.0
TI00000649,TXN0000221,PROD00088,1,220600.0
TI00000650,TXN0000222,PROD00052,4,58000.0
TI00000651,TXN0000223,PROD00046,4,314500.0
TI00000652,TXN0000224,PROD00129,2,67800.0
TI00000653,TXN0000224,PROD00031,1,571800.0
TI00000654,TXN0000224,PROD00024,4,595000.0
TI00000655,TXN0000224,PROD00124,4,11671600.0
TI00000656,TXN0000224,PROD00169,3,6358700.0
TI00000657,TXN0000225,PROD00124,3,11671600.0
TI00000658,TXN0000225,PROD00098,1,66400.0
TI00000659,TXN0000226,PROD00123,3,520300.0
TI00000660,TXN0000226,PROD00060,4,218600.0
TI00000661,TXN0000226,PROD00022,3,1337300.0
TI00000662,TXN0000227,PROD00148,1,272900.0
TI00000663,TXN0000228,PROD00105,2,76100.0
TI00000664,TXN0000228,PROD00093,4,2689800.0
TI00000665,TXN0000228,PROD00028,3,497400.0
TI00000666,TXN0000229,PROD00071,4,501200.0
TI00000667,TXN0000229,PROD00175,2,99600.0
TI00000668,TXN0000229,PROD00102,3,171600.0
TI00000669,TXN0000229,PROD00053,4,197800.0
TI00000670,TXN0000229,PROD00106,3,610900.0
TI00000671,TXN0000230,PROD00036,4,11966500.0
TI00000672,TXN0000230,PROD00169,2,6358700.0
TI00000673,TXN0000230,PROD00031,1,571800.0
TI00000674,TXN0000230,PROD00059,2,3249400.0
TI00000675,TXN0000231,PROD00141,1,527900.0
TI00000676,TXN0000231,PROD00158,2,488300.0
TI00000677,TXN0000231,PROD00179,4,1206500.0
TI00000678,TXN0000232,PROD00121,4,190400.0
TI00000679,TXN0000232,PROD00154,1,192800.0
TI00000680,TXN0000233,PROD00095,1,428500.0
TI00000681,TXN0000233,PROD00021,4,423700.0
TI00000682,TXN0000234,PROD00153,4,121800.0
TI00000683,TXN0000234,PROD00015,4,327100.0
TI00000684,TXN0000234,PROD00045,1,75500.0
TI00000685,TXN0000235,PROD00050,2,134700.0
TI00000686,TXN0000235,PROD00009,2,183500.0
TI00000687,TXN0000235,PROD00154,1,192800.0
TI00000688,TXN0000236,PROD00041,1,792800.0
TI00000689,TXN0000237,PROD00172,2,162600.0
TI00000690,TXN0000237,PROD00102,1,171600.0
TI00000691,TXN0000237,PROD00104,1,179700.0
TI00000692,TXN0000238,PROD00144,3,2659900.0
TI00000693,TXN0000238,PROD00150,3,874600.0
TI00000694,TXN0000238,PROD00090,2,838900.0
TI00000695,TXN0000239,PROD00148,4,272900.0
TI00000696,TXN0000239,PROD00002,1,1365600.0
TI00000697,TXN0000239,PROD00067,1,1694500.0
TI00000698,TXN0000239,PROD00045,3,75500.0
TI00000699,TXN0000240,PROD00066,4,162000.0
TI00000700,TXN0000240,PROD00138,4,57200.0
TI00000701,TXN0000240,PROD00148,4,272900.0
TI00000702,TXN0000240,PROD00065,2,846500.0
TI00000703,TXN0000240,PROD00178,3,55100.0
TI00000704,TXN0000241,PROD00151,3,116700.0
TI00000705,TXN0000241,PROD00008,1,86100.0
TI00000706,TXN0000241,PROD00124,4,11671600.0
TI00000707,TXN0000241,PROD00030,2,10909100.0
TI00000708,TXN0000242,PROD00091,3,17600.0
TI00000709,TXN0000242,PROD00133,2,521500.0
TI00000710,TXN0000242,PROD00138,3,57200.0
TI00000711,TXN0000242,PROD00003,1,623300.0
TI00000712,TXN0000243,PROD00122,3,2205900.0
TI00000713,TXN0000243,PROD00081,2,41700.0
TI00000714,TXN0000244,PROD00175,4,99600.0
TI00000715,TXN0000244,PROD00049,2,244600.0
TI00000716,TXN0000245,PROD00052,3,58000.0
TI00000717,TXN0000245,PROD00064,2,1537200.0
TI00000718,TXN0000246,PROD00158,4,488300.0
TI00000719,TXN0000246,PROD00002,3,1365600.0
TI00000720,TXN0000246,PROD00139,3,621000.0
TI00000721,TXN0000246,PROD00011,4,810900.0
TI00000722,TXN0000247,PROD00126,3,219500.0
TI00000723,TXN0000247,PROD00047,4,165600.0
TI00000724,TXN0000247,PROD00131,2,2828000.0
TI00000725,TXN0000248,PROD00109,3,3001900.0
TI00000726,TXN0000248,PROD00123,4,520300.0
TI00000727,TXN0000248,PROD00139,2,621000.0
TI00000728,TXN0000248,PROD00009,4,183500.0
TI00000729,TXN0000248,PROD00129,1,67800.0
TI00000730,TXN0000249,PROD00177,2,228400.0
TI00000731,TXN0000249,PROD00003,4,623300.0
TI00000732,TXN0000249,PROD00004,1,1254300.0
TI00000733,TXN0000250,PROD00067,3,1694500.0
TI00000734,TXN0000250,PROD00048,4,88700.0
TI00000735,TXN0000250,PROD00141,3,527900.0
TI00000736,TXN0000250,PROD00068,3,189500.0
TI00000737,TXN0000250,PROD00061,2,8063300.0
TI00000738,TXN0000251,PROD00108,3,570800.0
TI00000739,TXN0000251,PROD00180,3,96700.0
TI00000740,TXN0000252,PROD00147,2,229500.0
TI00000741,TXN0000252,PROD00034,1,1485900.0
TI00000742,TXN0000253,PROD00098,4,66400.0
TI00000743,TXN0000253,PROD00051,1,752100.0
TI00000744,TXN0000253,PROD00038,2,3280700.0
TI00000745,TXN0000253,PROD00039,4,1936200.0
TI00000746,TXN0000254,PROD00137,1,59500.0
TI00000747,TXN0000254,PROD00081,4,41700.0
TI00000748,TXN0000254,PROD00125,1,716900.0
TI00000749,TXN0000254,PROD00077,2,37900.0
TI00000750,TXN0000254,PROD00065,1,846500.0
TI00000751,TXN0000255,PROD00086,3,8987800.0
TI00000752,TXN0000255,PROD00067,3,1694500.0
TI00000753,TXN0000255,PROD00093,1,2689800.0
TI00000754,TXN0000255,PROD00144,4,2659900.0
TI00000755,TXN0000256,PROD00051,3,752100.0
TI00000756,TXN0000256,PROD00148,3,272900.0
TI00000757,TXN0000256,PROD00167,3,79900.0
TI00000758,TXN0000256,PROD00138,4,57200.0
TI00000759,TXN0000256,PROD00045,4,75500.0
TI00000760,TXN0000257,PROD00074,3,99400.0
TI00000761,TXN0000257,PROD00119,4,3450500.0
TI00000762,TXN0000257,PROD00162,4,532200.0
TI00000763,TXN0000257,PROD00038,1,3280700.0
TI00000764,TXN0000257,PROD00043,1,223400.0
TI00000765,TXN0000258,PROD00069,4,145200.0
TI00000766,TXN0000258,PROD00155,3,277300.0
TI00000767,TXN0000258,PROD00166,4,120600.0
TI00000768,TXN0000259,PROD00116,2,561100.0
TI00000769,TXN0000259,PROD00106,2,610900.0
TI00000770,TXN0000259,PROD00043,3,223400.0
TI00000771,TXN0000259,PROD00048,1,88700.0
TI00000772,TXN0000259,PROD00006,2,1710300.0
TI00000773,TXN0000260,PROD00025,1,57900.0
TI00000774,TXN0000261,PROD00007,4,456400.0
TI00000775,TXN0000262,PROD00159,4,3240200.0
TI00000776,TXN0000262,PROD00040,3,3685900.0
TI00000777,TXN0000262,PROD00022,2,1337300.0
TI00000778,TXN0000263,PROD00135,1,495100.0
TI00000779,TXN0000263,PROD00044,1,2984700.0
TI00000780,TXN0000264,PROD00139,2,621000.0
TI00000781,TXN0000264,PROD00070,2,191800.0
TI00000782,TXN0000264,PROD00141,4,527900.0
TI00000783,TXN0000264,PROD00114,4,362300.0
TI00000784,TXN0000265,PROD00124,1,11671600.0
TI00000785,TXN0000265,PROD00139,4,621000.0
TI00000786,TXN0000265,PROD00059,3,3249400.0
TI00000787,TXN0000266,PROD00001,2,179800.0
TI00000788,TXN0000267,PROD00123,3,520300.0
TI00000789,TXN0000267,PROD00077,2,37900.0
TI00000790,TXN0000267,PROD00003,1,623300.0
TI00000791,TXN0000267,PROD00111,3,5440300.0
TI00000792,TXN0000268,PROD00166,4,120600.0
TI00000793,TXN0000268,PROD00100,2,546800.0
TI00000794,TXN0000269,PROD00161,3,231200.0
TI00000795,TXN0000269,PROD00062,3,83600.0
TI00000796,TXN0000269,PROD00133,3,521500.0
TI00000797,TXN0000269,PROD00157,4,6815900.0
TI00000798,TXN0000270,PROD00029,4,747300.0
TI00000799,TXN0000270,PROD00164,3,103200.0
TI00000800,TXN0000270,PROD00117,4,188000.0
TI00000801,TXN0000271,PROD00039,1,1936200.0
TI00000802,TXN0000272,PROD00073,3,55700.0
TI00000803,TXN0000273,PROD00003,1,623300.0
TI00000804,TXN0000273,PROD00060,4,218600.0
TI00000805,TXN0000273,PROD00024,2,595000.0
TI00000806,TXN0000273,PROD00039,3,1936200.0
TI00000807,TXN0000274,PROD00096,3,366200.0
TI00000808,TXN0000274,PROD00119,1,3450500.0
TI00000809,TXN0000274,PROD00179,2,1206500.0
TI00000810,TXN0000274,PROD00009,1,183500.0
TI00000811,TXN0000275,PROD00019,2,353800.0
TI00000812,TXN0000275,PROD00140,3,10502400.0
TI00000813,TXN0000275,PROD00121,4,190400.0
TI00000814,TXN0000275,PROD00047,1,165600.0
TI00000815,TXN0000276,PROD00099,2,497200.0
TI00000816,TXN0000276,PROD00114,1,362300.0
TI00000817,TXN0000277,PROD00134,2,1383900.0
TI00000818,TXN0000278,PROD00083,1,6771700.0
TI00000819,TXN0000278,PROD00041,1,792800.0
TI00000820,TXN0000278,PROD00162,3,532200.0
TI00000821,TXN0000279,PROD00051,2,752100.0
TI00000822,TXN0000279,PROD00093,1,2689800.0
TI00000823,TXN0000279,PROD00014,2,2104400.0
TI00000824,TXN0000280,PROD00043,3,223400.0
TI00000825,TXN0000281,PROD00011,4,810900.0
TI00000826,TXN0000282,PROD00064,2,1537200.0
TI00000827,TXN0000283,PROD00092,2,198900.0
TI00000828,TXN0000284,PROD00125,3,716900.0
TI00000829,TXN0000284,PROD00060,3,218600.0
TI00000830,TXN0000285,PROD00177,4,228400.0
TI00000831,TXN0000286,PROD00011,3,810900.0
TI00000832,TXN0000286,PROD00125,4,716900.0
TI00000833,TXN0000286,PROD00113,2,4916800.0
TI00000834,TXN0000287,PROD00090,2,838900.0
TI00000835,TXN0000287,PROD00083,1,6771700.0
TI00000836,TXN0000287,PROD00120,2,283500.0
TI00000837,TXN0000287,PROD00071,4,501200.0
TI00000838,TXN0000287,PROD00154,3,192800.0
TI00000839,TXN0000288,PROD00001,2,179800.0
TI00000840,TXN0000288,PROD00164,1,103200.0
TI00000841,TXN0000288,PROD00130,3,213000.0
TI00000842,TXN0000288,PROD00098,2,66400.0
TI00000843,TXN0000289,PROD00135,4,495100.0
TI00000844,TXN0000289,PROD00175,2,99600.0
TI00000845,TXN0000290,PROD00029,1,747300.0
TI00000846,TXN0000290,PROD00025,1,57900.0
TI00000847,TXN0000290,PROD00134,2,1383900.0
TI00000848,TXN0000291,PROD00028,2,497400.0
TI00000849,TXN0000291,PROD00125,1,716900.0
TI00000850,TXN0000292,PROD00169,3,6358700.0
TI00000851,TXN0000292,PROD00126,1,219500.0
TI00000852,TXN0000292,PROD00135,3,495100.0
TI00000853,TXN0000292,PROD00160,2,297400.0
TI00000854,TXN0000293,PROD00168,1,54200.0
TI00000855,TXN0000293,PROD00126,4,219500.0
TI00000856,TXN0000294,PROD00107,1,75800.0
TI00000857,TXN0000294,PROD00095,1,428500.0
TI00000858,TXN0000294,PROD00015,3,327100.0
TI00000859,TXN0000294,PROD00158,1,488300.0
TI00000860,TXN0000294,PROD00069,2,145200.0
TI00000861,TXN0000295,PROD00060,4,218600.0
TI00000862,TXN0000296,PROD00143,1,115300.0
TI00000863,TXN0000296,PROD00107,3,75800.0
TI00000864,TXN0000297,PROD00027,4,124600.0
TI00000865,TXN0000297,PROD00043,3,223400.0
TI00000866,TXN0000297,PROD00047,2,165600.0
TI00000867,TXN0000297,PROD00141,4,527900.0
TI00000868,TXN0000298,PROD00084,3,1607800.0
TI00000869,TXN0000298,PROD00096,2,366200.0
TI00000870,TXN0000298,PROD00106,2,610900.0
TI00000871,TXN0000298,PROD00163,4,337100.0
TI00000872,TXN0000298,PROD00111,3,5440300.0
TI00000873,TXN0000299,PROD00102,1,171600.0
TI00000874,TXN0000299,PROD00001,2,179800.0
TI00000875,TXN0000299,PROD00009,3,183500.0
TI00000876,TXN0000299,PROD00073,1,55700.0
TI00000877,TXN0000300,PROD00177,3,228400.0
TI00000878,TXN0000301,PROD00147,3,229500.0
TI00000879,TXN0000301,PROD00040,2,3685900.0
TI00000880,TXN0000301,PROD00025,2,57900.0
TI00000881,TXN0000301,PROD00010,3,675900.0
TI00000882,TXN0000301,PROD00118,3,97800.0
TI00000883,TXN0000302,PROD00077,4,37900.0
TI00000884,TXN0000302,PROD00024,2,595000.0
TI00000885,TXN0000302,PROD00147,1,229500.0
TI00000886,TXN0000303,PROD00125,1,716900.0
TI00000887,TXN0000303,PROD00177,3,228400.0
TI00000888,TXN0000304,PROD00090,1,838900.0
TI00000889,TXN0000304,PROD00112,2,3050100.0
TI00000890,TXN0000304,PROD00107,1,75800.0
TI00000891,TXN0000305,PROD00135,2,495100.0
TI00000892,TXN0000305,PROD00011,3,810900.0
TI00000893,TXN0000305,PROD00082,2,435600.0
TI00000894,TXN0000306,PROD00148,3,272900.0
TI00000895,TXN0000306,PROD00130,4,213000.0
TI00000896,TXN0000306,PROD00024,2,595000.0
TI00000897,TXN0000306,PROD00057,2,2101600.0
TI00000898,TXN0000306,PROD00111,3,5440300.0
TI00000899,TXN0000307,PROD00022,4,1337300.0
TI00000900,TXN0000307,PROD00103,2,499800.0
TI00000901,TXN0000307,PROD00129,2,67800.0
TI00000902,TXN0000308,PROD00102,2,171600.0
TI00000903,TXN0000308,PROD00167,2,79900.0
TI00000904,TXN0000308,PROD00147,1,229500.0
TI00000905,TXN0000308,PROD00051,3,752100.0
TI00000906,TXN0000309,PROD00023,3,225100.0
TI00000907,TXN0000309,PROD00029,3,747300.0
TI00000908,TXN0000309,PROD00172,2,162600.0
TI00000909,TXN0000309,PROD00106,3,610900.0
TI00000910,TXN0000309,PROD00109,3,3001900.0
TI00000911,TXN0000310,PROD00044,4,2984700.0
TI00000912,TXN0000310,PROD00090,2,838900.0
TI00000913,TXN0000310,PROD00158,4,488300.0
TI00000914,TXN0000311,PROD00052,3,58000.0
TI00000915,TXN0000311,PROD00176,2,168200.0
TI00000916,TXN0000312,PROD00063,2,631600.0
TI00000917,TXN0000313,PROD00178,4,55100.0
TI00000918,TXN0000313,PROD00029,4,747300.0
TI00000919,TXN0000313,PROD00079,1,31800.0
TI00000920,TXN0000314,PROD00067,1,1694500.0
TI00000921,TXN0000314,PROD00141,4,527900.0
TI00000922,TXN0000314,PROD00124,1,11671600.0
TI00000923,TXN0000314,PROD00160,3,297400.0
TI00000924,TXN0000314,PROD00037,2,718700.0
TI00000925,TXN0000315,PROD00179,3,1206500.0
TI00000926,TXN0000315,PROD00159,1,3240200.0
TI00000927,TXN0000316,PROD00170,1,806200.0
TI00000928,TXN0000316,PROD00070,1,191800.0
TI00000929,TXN0000316,PROD00169,3,6358700.0
TI00000930,TXN0000316,PROD00093,4,2689800.0
TI00000931,TXN0000317,PROD00081,4,41700.0
TI00000932,TXN0000318,PROD00051,4,752100.0
TI00000933,TXN0000318,PROD00129,1,67800.0
TI00000934,TXN0000319,PROD00041,3,792800.0
TI00000935,TXN0000319,PROD00005,3,613400.0
TI00000936,TXN0000319,PROD00089,3,11224800.0
TI00000937,TXN0000319,PROD00176,2,168200.0
TI00000938,TXN0000320,PROD00161,3,231200.0
TI00000939,TXN0000321,PROD00058,4,1306500.0
TI00000940,TXN0000321,PROD00039,2,1936200.0
TI00000941,TXN0000321,PROD00088,1,220600.0
TI00000942,TXN0000322,PROD00161,2,231200.0
TI00000943,TXN0000322,PROD00176,4,168200.0
TI00000944,TXN0000322,PROD00059,3,3249400.0
TI00000945,TXN0000322,PROD00107,3,75800.0
TI00000946,TXN0000322,PROD00062,4,83600.0
TI00000947,TXN0000323,PROD00149,2,370000.0
TI00000948,TXN0000323,PROD00139,2,621000.0
TI00000949,TXN0000324,PROD00035,2,3271400.0
TI00000950,TXN0000324,PROD00111,3,5440300.0
TI00000951,TXN0000324,PROD00038,1,3280700.0
TI00000952,TXN0000324,PROD00168,1,54200.0
TI00000953,TXN0000324,PROD00145,2,626300.0
TI00000954,TXN0000325,PROD00082,4,435600.0
TI00000955,TXN0000326,PROD00164,1,103200.0
TI00000956,TXN0000326,PROD00071,2,501200.0
TI00000957,TXN0000326,PROD00039,2,1936200.0
TI00000958,TXN0000326,PROD00049,1,244600.0
TI00000959,TXN0000327,PROD00157,3,6815900.0
TI00000960,TXN0000327,PROD00060,1,218600.0
TI00000961,TXN0000327,PROD00153,4,121800.0
TI00000962,TXN0000327,PROD00176,2,168200.0
TI00000963,TXN0000327,PROD00007,4,456400.0
TI00000964,TXN0000328,PROD00126,2,219500.0
TI00000965,TXN0000328,PROD00122,2,2205900.0
TI00000966,TXN0000328,PROD00036,1,11966500.0
TI00000967,TXN0000328,PROD00042,4,110400.0
TI00000968,TXN0000329,PROD00106,2,610900.0
TI00000969,TXN0000329,PROD00057,2,2101600.0
TI00000970,TXN0000329,PROD00172,1,162600.0
TI00000971,TXN0000330,PROD00064,4,1537200.0
TI00000972,TXN0000330,PROD00110,3,130700.0
TI00000973,TXN0000330,PROD00104,4,179700.0
TI00000974,TXN0000330,PROD00011,1,810900.0
TI00000975,TXN0000331,PROD00117,4,188000.0
TI00000976,TXN0000331,PROD00011,1,810900.0
TI00000977,TXN0000331,PROD00063,4,631600.0
TI00000978,TXN0000331,PROD00133,1,521500.0
TI00000979,TXN0000332,PROD00102,2,171600.0
TI00000980,TXN0000332,PROD00078,4,473100.0
TI00000981,TXN0000332,PROD00074,3,99400.0
TI00000982,TXN0000332,PROD00119,1,3450500.0
TI00000983,TXN0000333,PROD00166,1,120600.0
TI00000984,TXN0000333,PROD00116,2,561100.0
TI00000985,TXN0000333,PROD00024,2,595000.0
TI00000986,TXN0000333,PROD00129,4,67800.0
TI00000987,TXN0000334,PROD00117,2,188000.0
TI00000988,TXN0000334,PROD00152,4,170900.0
TI00000989,TXN0000335,PROD00178,1,55100.0
TI00000990,TXN0000335,PROD00167,1,79900.0
TI00000991,TXN0000335,PROD00042,1,110400.0
TI00000992,TXN0000336,PROD00099,4,497200.0
TI00000993,TXN0000336,PROD00131,1,2828000.0
TI00000994,TXN0000336,PROD00157,2,6815900.0
TI00000995,TXN0000336,PROD00041,3,792800.0
TI00000996,TXN0000336,PROD00097,2,2301200.0
TI00000997,TXN0000337,PROD00079,2,31800.0
TI00000998,TXN0000337,PROD00080,1,204100.0
TI00000999,TXN0000337,PROD00115,2,1810600.0
TI00001000,TXN0000337,PROD00074,2,99400.0
TI00001001,TXN0000338,PROD00128,4,202200.0
TI00001002,TXN0000338,PROD00140,2,10502400.0
TI00001003,TXN0000338,PROD00002,2,1365600.0
TI00001004,TXN0000338,PROD00156,4,117900.0
TI00001005,TXN0000339,PROD00154,2,192800.0
TI00001006,TXN0000339,PROD00002,1,1365600.0
TI00001007,TXN0000339,PROD00063,2,631600.0
TI00001008,TXN0000339,PROD00141,2,527900.0
TI00001009,TXN0000339,PROD00072,1,470400.0
TI00001010,TXN0000340,PROD00009,3,183500.0
TI00001011,TXN0000340,PROD00171,3,9207400.0
TI00001012,TXN0000341,PROD00046,2,314500.0
TI00001013,TXN0000341,PROD00042,4,110400.0
TI00001014,TXN0000341,PROD00173,3,67500.0
TI00001015,TXN0000341,PROD00073,1,55700.0
TI00001016,TXN0000342,PROD00018,3,2056700.0
TI00001017,TXN0000342,PROD00110,4,130700.0
TI00001018,TXN0000342,PROD00141,2,527900.0
TI00001019,TXN0000342,PROD00017,1,61400.0
TI00001020,TXN0000343,PROD00106,1,610900.0
TI00001021,TXN0000343,PROD00135,1,495100.0
TI00001022,TXN0000343,PROD00054,1,1692000.0
TI00001023,TXN0000343,PROD00179,4,1206500.0
TI00001024,TXN0000343,PROD00157,3,6815900.0
TI00001025,TXN0000344,PROD00067,3,1694500.0
TI00001026,TXN0000344,PROD00135,2,495100.0
TI00001027,TXN0000344,PROD00148,4,272900.0
TI00001028,TXN0000345,PROD00047,2,165600.0
TI00001029,TXN0000345,PROD00157,1,6815900.0
TI00001030,TXN0000345,PROD00060,1,218600.0
TI00001031,TXN0000345,PROD00075,1,382900.0
TI00001032,TXN0000346,PROD00054,4,1692000.0
TI00001033,TXN0000347,PROD00090,2,838900.0
TI00001034,TXN0000347,PROD00144,1,2659900.0
TI00001035,TXN0000347,PROD00164,2,103200.0
TI00001036,TXN0000348,PROD00079,3,31800.0
TI00001037,TXN0000349,PROD00176,3,168200.0
TI00001038,TXN0000350,PROD00087,4,86200.0
TI00001039,TXN0000350,PROD00173,1,67500.0
TI00001040,TXN0000350,PROD00123,2,520300.0
TI00001041,TXN0000351,PROD00119,3,3450500.0
TI00001042,TXN0000351,PROD00106,3,610900.0
TI00001043,TXN0000351,PROD00015,1,327100.0
